state_1,price_1,load_1,month_1,year_1,coal_cost_1,CDD_1,HDD_1,date_1,state_2,price_2,load_2,month_2,year_2,coal_cost_2,CDD_2,HDD_2,date_2,ln_load_rel,ln_price_rel,ln_coal_rel,time_diff
arizona,0.11225368522364622,2392.0,10,2011,43.4831062256218,214.0,42.0,10/2011,arizona,0.10745284391213694,1842.0,11,2014,46.16205207777724,27.0,223.0,11/2014,0.26127789825527015,0.043709266538379116,-0.05978557693649739,-37.0
arizona,0.11225368522364622,2392.0,10,2011,43.4831062256218,214.0,42.0,10/2011,arizona,0.10541861391525705,2242.0,12,2014,42.75040564305355,0.0,436.0,12/2014,0.06476151143841703,0.06282213345724028,0.01699381596880761,-38.0
arizona,0.11225368522364622,2392.0,10,2011,43.4831062256218,214.0,42.0,10/2011,arizona,0.10727916987983561,2343.0,1,2015,52.08750231836241,4.0,415.0,1/2015,0.020697676562726756,0.045326855523867886,-0.18055254122461054,-39.0
arizona,0.11225368522364622,2392.0,10,2011,43.4831062256218,214.0,42.0,10/2011,arizona,0.11768235442131444,2556.0,10,2015,98.40412662466491,225.0,34.0,10/2015,-0.06631370042690311,-0.047227726488620086,-0.8167102403884378,-48.0
arizona,0.11225368522364622,2392.0,10,2011,43.4831062256218,214.0,42.0,10/2011,arizona,0.10479606338034977,2516.0,1,2016,54.08985005655507,0.0,507.0,1/2016,-0.05054050274980878,0.06874514856681667,-0.21827405373625755,-51.0
arizona,0.11225368522364622,2392.0,10,2011,43.4831062256218,214.0,42.0,10/2011,arizona,0.1182486109639958,1961.0,4,2016,32.63392040366301,118.0,101.0,4/2016,0.19867528887417615,-0.052027924114720174,0.28702024942867616,-54.0
arizona,0.11225368522364622,2392.0,10,2011,43.4831062256218,214.0,42.0,10/2011,arizona,0.115137998327293,1983.0,3,2018,39.438713874175264,43.0,217.0,3/2018,0.18751898655072638,-0.02537003782724361,0.09762458051138506,-77.0
montana,0.1039461020211742,317.0,10,2011,33.63558077098425,0.0,634.0,10/2011,montana,0.0972557827085234,434.0,3,2012,37.007329275995865,1.0,846.0,3/2012,-0.31414276022312426,0.0665280719779448,-0.09553152337480574,-5.0
montana,0.1039461020211742,317.0,10,2011,33.63558077098425,0.0,634.0,10/2011,montana,0.09899519873286146,436.0,3,2013,71.68242340246498,0.0,28.0,3/2013,-0.31874046947175366,0.04880116369645235,-0.7566611185304117,-17.0
montana,0.1039461020211742,317.0,10,2011,33.63558077098425,0.0,634.0,10/2011,montana,0.09738891882623818,550.0,12,2013,31.3623671189928,0.0,434.0,12/2013,-0.5510165043492359,0.06516008058205702,0.06997578344858735,-26.0
montana,0.1039461020211742,317.0,10,2011,33.63558077098425,0.0,634.0,10/2011,montana,0.09579272872708829,506.0,3,2014,49.17425107059593,0.0,66.0,3/2014,-0.4676348954101849,0.08168573346322154,-0.3797856760851239,-29.0
montana,0.1039461020211742,317.0,10,2011,33.63558077098425,0.0,634.0,10/2011,montana,0.10488459786159499,380.0,8,2014,27.985382072682505,59.0,7.0,8/2014,-0.18126947884315078,-0.00898816274746183,0.18390215317584943,-34.0
montana,0.1039461020211742,317.0,10,2011,33.63558077098425,0.0,634.0,10/2011,montana,0.10390617427546768,326.0,10,2014,30.125036347775517,0.0,546.0,10/2014,-0.02799560748942698,0.0003841934946208289,0.11022785981764947,-36.0
montana,0.1039461020211742,317.0,10,2011,33.63558077098425,0.0,634.0,10/2011,montana,0.09940357852882704,398.0,11,2014,42.96174174465403,0.0,161.0,11/2014,-0.22755023140715716,0.0446844006965853,-0.24472553459026794,-37.0
montana,0.1039461020211742,317.0,10,2011,33.63558077098425,0.0,634.0,10/2011,montana,0.10415548158488135,575.0,1,2015,52.35106351824918,0.0,1197.0,1/2015,-0.5954682669200698,-0.002012282950778403,-0.4423877944521309,-39.0
montana,0.1039461020211742,317.0,10,2011,33.63558077098425,0.0,634.0,10/2011,montana,0.09948305998735542,511.0,2,2018,40.025661050987395,0.0,391.0,2/2018,-0.47746781632642377,0.04388513672035675,-0.17393631650570313,-76.0
montana,0.1039461020211742,317.0,10,2011,33.63558077098425,0.0,634.0,10/2011,montana,0.10073413251556547,513.0,3,2018,40.061332589908,0.0,77.0,3/2018,-0.48137407129348886,0.03138782022579305,-0.17482713634193056,-77.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,-0.21792042146551596,0.08580740972631189,0.15263347388970872,-3.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.1720524980699239,1013.0,3,2012,30.17937174769644,0.0,586.0,3/2012,-0.13734630364472342,0.0835362343418243,0.34339399299198586,-4.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.17890026335069203,825.0,5,2013,73.7480941726234,11.0,14.0,5/2013,0.06794181426927903,0.04450742335260436,-0.5501025238862681,-18.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.19012150181324106,1271.0,2,2014,30.966833817190114,0.0,96.0,2/2014,-0.36423407058549406,-0.016327465084311477,0.31763587437909385,-27.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.19713435853568445,861.0,5,2014,51.46101055660323,13.0,7.0,5/2014,0.025230696176229226,-0.052549633368271786,-0.19027181509906935,-30.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.19270848479561073,1122.0,8,2014,26.143600779364295,138.0,6.0,8/2014,-0.2395428854786816,-0.029842719643195518,0.4869481807787691,-33.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.1920635689713649,1047.0,9,2014,28.024613595619943,50.0,72.0,9/2014,-0.17035901026657682,-0.02649051970115208,0.41746944825530113,-34.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.19753804400504021,801.0,10,2014,28.884365610157992,2.0,321.0,10/2014,0.09746425353560081,-0.05459530774294319,0.38725216288545194,-35.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.19415216020947487,925.0,11,2014,29.92775056975222,0.0,739.0,11/2014,-0.04646853690846516,-0.03730629669171337,0.3517664666055217,-36.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.19470866570154388,1159.0,12,2014,48.07477434587022,0.0,896.0,12/2014,-0.2719876427357917,-0.04016853343511086,-0.12220496839755879,-37.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.20019739133800366,1105.0,2,2016,42.70039091225762,0.0,905.0,2/2016,-0.2242754133478931,-0.06796795059503535,-0.003655445773864255,-51.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.18317516066357795,1239.0,12,2017,99.40591839784786,0.0,99.0,12/2017,-0.33873468102518245,0.020893028771557073,-0.848659023843236,-73.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.1860231271995978,1417.0,1,2018,94.28709755507141,0.0,1210.0,1/2018,-0.4729720390867205,0.005464880155052938,-0.7957917276235579,-74.0
connecticut,0.18704250414526633,883.0,11,2011,42.54458688882598,0.0,553.0,11/2011,connecticut,0.19552086237338537,1026.0,3,2018,37.189852244215224,0.0,875.0,3/2018,-0.1500978251267548,-0.04433120071785718,0.13451669434123972,-76.0
maine,0.15519472641242368,335.0,11,2011,39.440692360577515,0.0,723.0,11/2011,maine,0.15137209208887462,370.0,2,2012,30.575756358230546,0.0,106.0,2/2012,-0.09937247381320373,0.024939636164334405,0.2545906652946124,-3.0
maine,0.15519472641242368,335.0,11,2011,39.440692360577515,0.0,723.0,11/2011,maine,0.14317655433790866,369.0,3,2012,33.21736166116887,0.0,857.0,3/2012,-0.09666611221546069,0.08060211343912954,0.1717254035241222,-4.0
maine,0.15519472641242368,335.0,11,2011,39.440692360577515,0.0,723.0,11/2011,maine,0.144341515981374,395.0,2,2013,76.89645967829638,0.0,155.0,2/2013,-0.16475523307605547,0.07249849743140774,-0.6676617530965437,-15.0
maine,0.15519472641242368,335.0,11,2011,39.440692360577515,0.0,723.0,11/2011,maine,0.15281748146712537,342.0,9,2014,28.10213673143079,5.0,8.0,9/2014,-0.020680205237538746,0.015436350174669733,0.3389524706485018,-34.0
maine,0.15519472641242368,335.0,11,2011,39.440692360577515,0.0,723.0,11/2011,maine,0.15274208408088058,373.0,11,2014,30.538718906075744,0.0,920.0,11/2014,-0.10744788781874906,0.015929853872646213,0.25580273351671406,-36.0
maine,0.15519472641242368,335.0,11,2011,39.440692360577515,0.0,723.0,11/2011,maine,0.15234690010979082,445.0,12,2014,45.995550071412616,0.0,95.0,12/2014,-0.28394375034117386,0.018520469808218462,-0.15374656986999868,-37.0
maine,0.15519472641242368,335.0,11,2011,39.440692360577515,0.0,723.0,11/2011,maine,0.14968843131942564,409.0,2,2016,54.34067422688393,0.0,97.0,2/2016,-0.19958462421773523,0.03612461852636863,-0.3204749271208532,-51.0
maine,0.15519472641242368,335.0,11,2011,39.440692360577515,0.0,723.0,11/2011,maine,0.15168263916257343,334.0,5,2016,32.78767314217605,0.0,46.0,5/2016,0.002989538848365986,0.022890189972790922,0.18474545844532386,-54.0
maine,0.15519472641242368,335.0,11,2011,39.440692360577515,0.0,723.0,11/2011,maine,0.14601585314977056,375.0,4,2018,28.64691976081213,0.0,770.0,4/2018,-0.1127954941453444,0.06096542883920291,0.3197521596925042,-77.0
massachusetts,0.14649977757107618,1458.0,11,2011,37.499494479718535,0.0,561.0,11/2011,massachusetts,0.15478725541403834,1650.0,2,2012,38.97304029892723,0.0,853.0,2/2012,-0.12370965432602281,-0.05502771822990104,-0.038542680358195684,-3.0
massachusetts,0.14649977757107618,1458.0,11,2011,37.499494479718535,0.0,561.0,11/2011,massachusetts,0.1481881990127462,1366.0,4,2012,35.10458282018163,0.0,464.0,4/2012,0.06517887243786803,-0.011459170727760558,0.06599576571812882,-5.0
massachusetts,0.14649977757107618,1458.0,11,2011,37.499494479718535,0.0,561.0,11/2011,massachusetts,0.14238653727848224,1971.0,1,2013,88.08120497707922,0.0,1126.0,1/2013,-0.3014753945841168,0.028478457244953924,-0.8539317204607355,-14.0
massachusetts,0.14649977757107618,1458.0,11,2011,37.499494479718535,0.0,561.0,11/2011,massachusetts,0.14919754309490788,1481.0,4,2013,84.0499306518724,0.0,544.0,4/2013,-0.015651901699195305,-0.018247310271968274,-0.807083582427794,-17.0
massachusetts,0.14649977757107618,1458.0,11,2011,37.499494479718535,0.0,561.0,11/2011,massachusetts,0.1623140656039537,1696.0,9,2014,27.90832889190368,33.0,92.0,9/2014,-0.15120690378324494,-0.10250922482207377,0.29540228147600994,-34.0
massachusetts,0.14649977757107618,1458.0,11,2011,37.499494479718535,0.0,561.0,11/2011,massachusetts,0.17078019686757503,1463.0,11,2014,29.821073558648113,0.0,758.0,11/2014,-0.0034234884515208057,-0.1533534210644415,0.22911214236005484,-36.0
massachusetts,0.14649977757107618,1458.0,11,2011,37.499494479718535,0.0,561.0,11/2011,massachusetts,0.19325126550916708,1711.0,12,2014,41.739941509672285,0.0,899.0,12/2014,-0.16001236132359,-0.27696732583601574,-0.10713104800183566,-37.0
massachusetts,0.14649977757107618,1458.0,11,2011,37.499494479718535,0.0,561.0,11/2011,massachusetts,0.1823864610927941,1350.0,11,2016,28.63486497303272,0.0,655.0,11/2016,0.0769610411361284,-0.21910393825056607,0.26970242196193406,-60.0
massachusetts,0.14649977757107618,1458.0,11,2011,37.499494479718535,0.0,561.0,11/2011,massachusetts,0.18728515916903304,1810.0,12,2017,90.62546704528471,0.0,157.0,12/2017,-0.21626121169126794,-0.24560846052445415,-0.8824078144200379,-73.0
pennsylvania,0.1360860597727181,3735.0,11,2011,73.97783799086021,0.0,564.0,11/2011,pennsylvania,0.1280367366173035,4154.0,3,2012,39.413657920330465,5.0,509.0,3/2012,-0.10632390686913996,0.06097025048949526,0.6296531577795313,-4.0
pennsylvania,0.1360860597727181,3735.0,11,2011,73.97783799086021,0.0,564.0,11/2011,pennsylvania,0.12986492845914313,3512.0,4,2012,29.147016711223255,0.0,464.0,4/2012,0.06156214281191036,0.046792579597946846,0.9314129968481246,-5.0
pennsylvania,0.1360860597727181,3735.0,11,2011,73.97783799086021,0.0,564.0,11/2011,pennsylvania,0.13072338776103493,3971.0,9,2014,30.049905518678234,60.0,83.0,9/2014,-0.0612701335643338,0.04020393111332803,0.9009060448999917,-34.0
pennsylvania,0.1360860597727181,3735.0,11,2011,73.97783799086021,0.0,564.0,11/2011,pennsylvania,0.1300765726470873,3427.0,10,2014,28.399728603276145,4.0,333.0,10/2014,0.08606257569230878,0.045164180640402604,0.9573859728402735,-35.0
pennsylvania,0.1360860597727181,3735.0,11,2011,73.97783799086021,0.0,564.0,11/2011,pennsylvania,0.12640517668548334,5044.0,12,2014,53.768351097422354,0.0,911.0,12/2014,-0.30045159951789246,0.07379504238944173,0.31908053723443275,-37.0
pennsylvania,0.1360860597727181,3735.0,11,2011,73.97783799086021,0.0,564.0,11/2011,pennsylvania,0.1245570707613014,5914.0,1,2015,49.86187440820749,0.0,1252.0,1/2015,-0.45957460284550483,0.088523467492901,0.39450889092456326,-38.0
pennsylvania,0.1360860597727181,3735.0,11,2011,73.97783799086021,0.0,564.0,11/2011,pennsylvania,0.13254188458898483,5304.0,1,2016,44.7316776070921,0.0,1170.0,1/2016,-0.35071343429878066,0.026388772474240534,0.5030836398089126,-50.0
pennsylvania,0.1360860597727181,3735.0,11,2011,73.97783799086021,0.0,564.0,11/2011,pennsylvania,0.13420675775051283,5149.0,2,2016,36.12067964546968,0.0,913.0,2/2016,-0.3210547024792237,0.013905898967978786,0.7169000170475834,-51.0
pennsylvania,0.1360860597727181,3735.0,11,2011,73.97783799086021,0.0,564.0,11/2011,pennsylvania,0.13333719817965736,4333.0,3,2016,49.26712851580238,0.0,618.0,3/2016,-0.14851232417299168,0.020406233686584216,0.4065084674620358,-52.0
pennsylvania,0.1360860597727181,3735.0,11,2011,73.97783799086021,0.0,564.0,11/2011,pennsylvania,0.13053353729198536,4163.0,4,2018,35.49807629907755,0.0,593.0,4/2018,-0.10848814962805774,0.04165729356432426,0.7342870554843745,-77.0
new mexico,0.10403607392728596,471.0,11,2011,82.2582602013993,0.0,632.0,11/2011,new mexico,0.10667363092129052,559.0,2,2012,35.9697054923862,0.0,721.0,2/2012,-0.17129137913868145,-0.02503629119830226,0.8271867424994956,-3.0
new mexico,0.10403607392728596,471.0,11,2011,82.2582602013993,0.0,632.0,11/2011,new mexico,0.10738241575343152,516.0,3,2012,33.72870649808998,1.0,521.0,3/2012,-0.09124867146514504,-0.03165873829633774,0.8915145129529186,-4.0
new mexico,0.10403607392728596,471.0,11,2011,82.2582602013993,0.0,632.0,11/2011,new mexico,0.1119635697668663,504.0,3,2013,64.48547245458595,0.0,535.0,3/2013,-0.06771817405495086,-0.0734358447614933,0.24342384741279488,-16.0
new mexico,0.10403607392728596,471.0,11,2011,82.2582602013993,0.0,632.0,11/2011,new mexico,0.11234396671289876,436.0,4,2013,57.28155339805826,7.0,338.0,4/2013,0.07721585066738344,-0.0768275926864598,0.3618851709192926,-17.0
new mexico,0.10403607392728596,471.0,11,2011,82.2582602013993,0.0,632.0,11/2011,new mexico,0.12297107417995057,581.0,9,2014,31.222442947817242,117.0,37.0,9/2014,-0.2098926628354935,-0.16721145476392738,0.9687266511078869,-34.0
new mexico,0.10403607392728596,471.0,11,2011,82.2582602013993,0.0,632.0,11/2011,new mexico,0.12280701754385964,473.0,10,2014,27.57584569157701,12.0,228.0,10/2014,-0.004237294475515267,-0.1658764565197331,1.0929235791353211,-35.0
new mexico,0.10403607392728596,471.0,11,2011,82.2582602013993,0.0,632.0,11/2011,new mexico,0.11212265480019044,574.0,12,2014,52.981354993538865,0.0,825.0,12/2014,-0.19777130230314863,-0.0748557005367213,0.43992375349960844,-37.0
new mexico,0.10403607392728596,471.0,11,2011,82.2582602013993,0.0,632.0,11/2011,new mexico,0.11850492468982753,647.0,1,2015,45.31300332868034,0.0,891.0,1/2015,-0.31748820048448284,-0.13021681459243106,0.5962697720869768,-38.0
new mexico,0.10403607392728596,471.0,11,2011,82.2582602013993,0.0,632.0,11/2011,new mexico,0.12282076770148341,567.0,9,2016,28.979966355711884,108.0,49.0,9/2016,-0.1855012097113343,-0.16598841582127874,1.0432590366401258,-58.0
new mexico,0.10403607392728596,471.0,11,2011,82.2582602013993,0.0,632.0,11/2011,new mexico,0.11098076457553581,623.0,1,2018,93.84019514738469,0.0,844.0,1/2018,-0.27968842477103534,-0.0646191905000641,-0.13172947133530066,-74.0
new mexico,0.10403607392728596,471.0,11,2011,82.2582602013993,0.0,632.0,11/2011,new mexico,0.1135222581724869,514.0,2,2018,28.738517609431366,0.0,626.0,2/2018,-0.0873651714387474,-0.08726122125835847,1.0516255126145764,-75.0
oregon,0.0964559001208216,2135.0,1,2012,34.99798630688683,0.0,796.0,1/2012,oregon,0.09672947888625498,1830.0,2,2012,34.19181164369802,0.0,704.0,2/2012,0.15415067982725836,-0.0028322945527703637,0.02330433596651254,-1.0
oregon,0.0964559001208216,2135.0,1,2012,34.99798630688683,0.0,796.0,1/2012,oregon,0.09545355321386753,2297.0,1,2013,85.80897382469091,0.0,890.0,1/2013,-0.07313727702637338,0.010446134928109412,-0.8968330653108064,-12.0
oregon,0.0964559001208216,2135.0,1,2012,34.99798630688683,0.0,796.0,1/2012,oregon,0.09811298338712551,1304.0,5,2013,59.313308120309685,0.0,11.0,5/2013,0.4930301831761266,-0.017033795981702602,-0.5275431753212177,-16.0
oregon,0.0964559001208216,2135.0,1,2012,34.99798630688683,0.0,796.0,1/2012,oregon,0.10420604685879353,1454.0,8,2014,29.051676505656207,135.0,3.0,8/2014,0.3841482675692603,-0.07728424858498684,0.18621433307453497,-31.0
oregon,0.0964559001208216,2135.0,1,2012,34.99798630688683,0.0,796.0,1/2012,oregon,0.10388100198653037,1274.0,9,2014,27.98585202771452,54.0,92.0,9/2014,0.5163050895306163,-0.07416012203851377,0.22359142799393883,-32.0
oregon,0.0964559001208216,2135.0,1,2012,34.99798630688683,0.0,796.0,1/2012,oregon,0.10240993065994279,1601.0,11,2014,51.49590263298259,0.0,640.0,11/2014,0.2878382126660103,-0.05989777667930169,-0.38621171823465733,-34.0
oregon,0.0964559001208216,2135.0,1,2012,34.99798630688683,0.0,796.0,1/2012,oregon,0.10007481320987537,2006.0,12,2014,46.529930141950786,0.0,719.0,12/2014,0.062323957140844,-0.03683212805058461,-0.2848052387550905,-35.0
oregon,0.0964559001208216,2135.0,1,2012,34.99798630688683,0.0,796.0,1/2012,oregon,0.1005341177381275,1664.0,2,2016,51.05081859348996,0.0,551.0,2/2016,0.249242304281571,-0.041411239545267195,-0.377531053868823,-49.0
oregon,0.0964559001208216,2135.0,1,2012,34.99798630688683,0.0,796.0,1/2012,oregon,0.10419770649697693,1281.0,5,2016,33.67200792056367,6.0,74.0,5/2016,0.5108256237659907,-0.07720420816645548,0.03862365905007112,-52.0
oregon,0.0964559001208216,2135.0,1,2012,34.99798630688683,0.0,796.0,1/2012,oregon,0.10469906171332671,1338.0,10,2016,29.59798611640857,0.0,421.0,10/2016,0.4672906849745511,-0.08200424584307289,0.16758420333771556,-57.0
oregon,0.0964559001208216,2135.0,1,2012,34.99798630688683,0.0,796.0,1/2012,oregon,0.10253282765718205,1474.0,11,2016,29.902231708943987,0.0,516.0,11/2016,0.370486852913443,-0.0610971068042556,0.15735740903891812,-58.0
oregon,0.0964559001208216,2135.0,1,2012,34.99798630688683,0.0,796.0,1/2012,oregon,0.09826632790315348,2236.0,12,2017,88.99080854879689,0.0,828.0,12/2017,-0.0462219086122649,-0.018595513926299153,-0.9332425639210015,-71.0
washington,0.08427305678614579,4080.0,1,2012,36.56866693515909,0.0,901.0,1/2012,washington,0.08316927156575193,3876.0,2,2012,34.272168427819516,0.0,715.0,2/2012,0.05129329438755048,0.013184255378710139,0.06485817038410899,-1.0
washington,0.08427305678614579,4080.0,1,2012,36.56866693515909,0.0,901.0,1/2012,washington,0.08434045762140063,4306.0,1,2013,84.60836260443332,0.0,948.0,1/2013,-0.05391241052610101,-0.0007994713719315903,-0.8388413313979105,-12.0
washington,0.08427305678614579,4080.0,1,2012,36.56866693515909,0.0,901.0,1/2012,washington,0.08510005944125223,3081.0,4,2013,84.0499306518724,0.0,528.0,4/2013,0.28084276880153947,-0.009765531222629681,-0.8322192556912386,-15.0
washington,0.08427305678614579,4080.0,1,2012,36.56866693515909,0.0,901.0,1/2012,washington,0.08627291321332674,2404.0,8,2014,29.856244123263636,110.0,7.0,8/2014,0.5289629717431092,-0.023453478230794626,0.20279777775947957,-31.0
washington,0.08427305678614579,4080.0,1,2012,36.56866693515909,0.0,901.0,1/2012,washington,0.08643829642909057,2221.0,9,2014,28.983962401279133,27.0,33.0,9/2014,0.6081394435037799,-0.025368620469161187,0.23244912271260892,-32.0
washington,0.08427305678614579,4080.0,1,2012,36.56866693515909,0.0,901.0,1/2012,washington,0.08349900596421471,2640.0,11,2014,52.35901663191582,0.0,716.0,11/2014,0.4353180712578455,0.00922747567778892,-0.35893238088105844,-34.0
washington,0.08427305678614579,4080.0,1,2012,36.56866693515909,0.0,901.0,1/2012,washington,0.091068335123731,2288.0,9,2015,60.708997474087624,6.0,29.0,9/2015,0.5784189148985188,-0.07754795728797603,-0.5069001365676309,-44.0
washington,0.08427305678614579,4080.0,1,2012,36.56866693515909,0.0,901.0,1/2012,washington,0.08940666486047141,3349.0,2,2016,48.322173626969075,0.0,598.0,2/2016,0.19743519460400288,-0.05913302756910925,-0.27869875753543494,-49.0
washington,0.08427305678614579,4080.0,1,2012,36.56866693515909,0.0,901.0,1/2012,washington,0.09130028063610851,3218.0,11,2017,100.24321796071094,0.0,684.0,11/2017,0.23733693984587878,-0.08009165853258347,-1.0084076335522816,-70.0
washington,0.08427305678614579,4080.0,1,2012,36.56866693515909,0.0,901.0,1/2012,washington,0.09004633089224331,4133.0,12,2017,92.09198923927664,0.0,923.0,12/2017,-0.01290654711352502,-0.06626212272057509,-0.9235961814533621,-71.0
washington,0.08427305678614579,4080.0,1,2012,36.56866693515909,0.0,901.0,1/2012,washington,0.08869798058685707,3511.0,2,2018,33.71267060879914,0.0,785.0,2/2018,0.1501960912297752,-0.05117491943555206,0.08131802992964687,-73.0
washington,0.08427305678614579,4080.0,1,2012,36.56866693515909,0.0,901.0,1/2012,washington,0.08967568069881982,3638.0,3,2018,40.92556453861165,0.0,702.0,3/2018,0.11466290832013973,-0.06213741127717562,-0.11256313854905144,-74.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.1720524980699239,1013.0,3,2012,30.17937174769644,0.0,586.0,3/2012,0.08057411782079264,-0.002271175384487532,0.19076051910227712,-1.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.17890026335069203,825.0,5,2013,73.7480941726234,11.0,14.0,5/2013,0.2858622357347949,-0.04129998637370751,-0.7027359977759767,-15.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.19012150181324106,1271.0,2,2014,30.966833817190114,0.0,96.0,2/2014,-0.1463136491199781,-0.10213487481062337,0.16500240048938525,-24.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.19713435853568445,861.0,5,2014,51.46101055660323,13.0,7.0,5/2014,0.2431511176417451,-0.13835704309458363,-0.34290528898877803,-27.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.19270848479561073,1122.0,8,2014,26.143600779364295,138.0,6.0,8/2014,-0.021622464013165657,-0.11565012936950743,0.33431470688906034,-30.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.1920635689713649,1047.0,9,2014,28.024613595619943,50.0,72.0,9/2014,0.047561411198938995,-0.11229792942746394,0.26483597436559253,-31.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.19753804400504021,801.0,10,2014,28.884365610157992,2.0,321.0,10/2014,0.3153846750011167,-0.14040271746925512,0.23461868899574326,-32.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.19415216020947487,925.0,11,2014,29.92775056975222,0.0,739.0,11/2014,0.17145188455705082,-0.1231137064180252,0.19913299271581308,-33.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.19470866570154388,1159.0,12,2014,48.07477434587022,0.0,896.0,12/2014,-0.05406722127027582,-0.12597594316142274,-0.27483844228726745,-34.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.20019739133800366,1105.0,2,2016,42.70039091225762,0.0,905.0,2/2016,-0.006354991882377228,-0.15377536032134728,-0.15628891966357294,-48.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.18317516066357795,1239.0,12,2017,99.40591839784786,0.0,99.0,12/2017,-0.12081425955966647,-0.0649143809547547,-1.0012924977329445,-70.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.1860231271995978,1417.0,1,2018,94.28709755507141,0.0,1210.0,1/2018,-0.25505161762120443,-0.08034252957125888,-0.9484252015132666,-71.0
connecticut,0.17166218007955322,1098.0,2,2012,36.5221583832215,0.0,819.0,2/2012,connecticut,0.19552086237338537,1026.0,3,2018,37.189852244215224,0.0,875.0,3/2018,0.06782259633876109,-0.13013861044416916,-0.018116779548468968,-73.0
maine,0.15137209208887462,370.0,2,2012,30.575756358230546,0.0,106.0,2/2012,maine,0.14317655433790866,369.0,3,2012,33.21736166116887,0.0,857.0,3/2012,0.0027063615977428457,0.05566247727479524,-0.0828652617704902,-1.0
maine,0.15137209208887462,370.0,2,2012,30.575756358230546,0.0,106.0,2/2012,maine,0.144341515981374,395.0,2,2013,76.89645967829638,0.0,155.0,2/2013,-0.06538275926285174,0.04755886126707338,-0.9222524183911561,-12.0
maine,0.15137209208887462,370.0,2,2012,30.575756358230546,0.0,106.0,2/2012,maine,0.15281748146712537,342.0,9,2014,28.10213673143079,5.0,8.0,9/2014,0.07869226857566508,-0.00950328598966459,0.08436180535388946,-31.0
maine,0.15137209208887462,370.0,2,2012,30.575756358230546,0.0,106.0,2/2012,maine,0.15274208408088058,373.0,11,2014,30.538718906075744,0.0,920.0,11/2014,-0.008075414005545418,-0.009009782291688133,0.0012120682221017475,-33.0
maine,0.15137209208887462,370.0,2,2012,30.575756358230546,0.0,106.0,2/2012,maine,0.15234690010979082,445.0,12,2014,45.995550071412616,0.0,95.0,12/2014,-0.18457127652797004,-0.006419166356115829,-0.408337235164611,-34.0
maine,0.15137209208887462,370.0,2,2012,30.575756358230546,0.0,106.0,2/2012,maine,0.14968843131942564,409.0,2,2016,54.34067422688393,0.0,97.0,2/2016,-0.10021215040453167,0.011184982362034418,-0.5750655924154656,-48.0
maine,0.15137209208887462,370.0,2,2012,30.575756358230546,0.0,106.0,2/2012,maine,0.15168263916257343,334.0,5,2016,32.78767314217605,0.0,46.0,5/2016,0.10236201266156968,-0.0020494461915432785,-0.06984520684928862,-51.0
